Date,Open,High,Low,Close,Volume
2013-03-28,2.5486669540405273,2.549333095550537,2.516666889190674,2.5260000228881836,17380500
2013-04-01,2.8239998817443848,3.111999988555908,2.7799999713897705,2.9286670684814453,211477500
2013-04-02,2.9066669940948486,3.0333330631256104,2.9006669521331787,2.9560000896453857,99786000
2013-04-03,2.873332977294922,2.8980000019073486,2.680666923522949,2.740000009536743,84654000
2013-04-04,2.7406671047210693,2.816667079925537,2.7206668853759766,2.8006670475006104,33972000
2013-04-05,2.799999952316284,2.799999952316284,2.700000047683716,2.757999897003174,23286000
2013-04-08,2.7980000972747803,2.836667060852051,2.7673330307006836,2.7886669635772705,25185000
2013-04-09,2.7866671085357666,2.7886669635772705,2.688667058944702,2.700000047683716,25441500
2013-04-10,2.7133328914642334,2.8006670475006104,2.7073330879211426,2.7906670570373535,31816500
2013-04-11,2.803999900817871,2.9700000286102295,2.7833330631256104,2.9059998989105225,51711000
2013-04-12,2.8833329677581787,3.0093328952789307,2.869999885559082,2.9166669845581055,47241000
2013-04-15,2.9000000953674316,2.9200000762939453,2.8340001106262207,2.886667013168335,25221000
2013-04-16,2.946000099182129,3.0759999752044678,2.927333116531372,3.0393331050872803,47706000
2013-04-17,3.0333330631256104,3.063333034515381,2.9693329334259033,3.0299999713897705,31777500
2013-04-18,3.0653328895568848,3.173332929611206,3.0260000228881836,3.131333112716675,50518500
2013-04-19,3.1640000343322754,3.3253331184387207,3.138000011444092,3.188667058944702,45175500
2013-04-22,3.240000009536743,3.3466670513153076,3.183332920074463,3.3459999561309814,59091000
2013-04-23,3.4000000953674316,3.5280001163482666,3.377332925796509,3.4006669521331787,56007000
2013-04-24,3.3933329582214355,3.4033329486846924,3.2653329372406006,3.361999988555908,39450000
2013-04-25,3.3666670322418213,3.493333101272583,3.3666670322418213,3.4666669368743896,41938500
2013-04-26,3.5420000553131104,3.582667112350464,3.374666929244995,3.413332939147949,54331500
2013-04-29,3.450666904449463,3.6659998893737793,3.413332939147949,3.6626670360565186,54595500
2013-04-30,3.733333110809326,3.878667116165161,3.5840001106262207,3.5993330478668213,82839000
2013-05-01,3.7326669692993164,3.7326669692993164,3.5333330631256104,3.552000045776367,41142000
2013-05-02,3.5899999141693115,3.6846671104431152,3.5799999237060547,3.607332944869995,45756000
2013-05-03,3.76466703414917,3.76466703414917,3.6333329677581787,3.636667013168335,50680500
2013-05-06,3.7593328952789307,3.9773330688476562,3.700000047683716,3.9666669368743896,65500500
2013-05-07,4.133333206176758,4.1579999923706055,3.6746668815612793,3.700666904449463,149865000
2013-05-08,3.8333330154418945,3.880000114440918,3.7139999866485596,3.7193329334259033,101548500
2013-05-09,4.674666881561279,5.051332950592041,4.245999813079834,4.626667022705078,429075000
2013-05-10,4.6433329582214355,5.400000095367432,4.616666793823242,5.117332935333252,376239000
2013-05-13,5.3993330001831055,5.866666793823242,5.27666711807251,5.853332996368408,336253500
2013-05-14,6.281332969665527,6.474667072296143,5.409999847412109,5.549333095550537,557458500
2013-05-15,5.453332901000977,5.791999816894531,5.207333087921143,5.656000137329102,253180500
2013-05-16,6.313333034515381,6.3333330154418945,5.9106669425964355,6.150000095367432,324210000
2013-05-17,6.1666669845581055,6.296000003814697,5.8333330154418945,6.099999904632568,285033000
2013-05-20,6.074666976928711,6.1666669845581055,5.908667087554932,5.995999813079834,125226000
2013-05-21,5.900000095367432,5.999332904815674,5.685332775115967,5.8393330574035645,134973000
2013-05-22,5.757999897003174,6.064000129699707,5.699999809265137,5.815999984741211,128520000
2013-05-23,5.6539998054504395,6.200666904449463,5.5366668701171875,6.182000160217285,180333000
2013-05-24,6.173333168029785,6.53000020980835,6.133333206176758,6.4720001220703125,241863000
2013-05-28,6.769999980926514,7.383333206176758,6.686666965484619,7.355332851409912,295378500
2013-05-29,7.570000171661377,7.659999847412109,6.599999904632568,6.975333213806152,376492500
2013-05-30,6.830667018890381,7.302667140960693,6.74666690826416,6.99666690826416,242005500
2013-05-31,7.084000110626221,7.0960001945495605,6.51533317565918,6.517333030700684,227580000
2013-06-03,6.507999897003174,6.507999897003174,5.883333206176758,6.172667026519775,287094000
2013-06-04,6.183332920074463,6.427999973297119,6.159999847412109,6.322667121887207,132841500
2013-06-05,6.24399995803833,6.531332969665527,5.940667152404785,6.357999801635742,183372000
2013-06-06,6.349999904632568,6.618000030517578,6.340666770935059,6.489999771118164,142663500
2013-06-07,6.533332824707031,6.860000133514404,6.446667194366455,6.802667140960693,160674000
2013-06-10,6.595333099365234,6.834667205810547,6.571332931518555,6.670000076293945,138429000
2013-06-11,6.545332908630371,6.578667163848877,6.269999980926514,6.297999858856201,110910000
2013-06-12,6.453332901000977,6.698667049407959,6.383333206176758,6.51533317565918,137890500
2013-06-13,6.599999904632568,6.618667125701904,6.341332912445068,6.545332908630371,89424000
2013-06-14,6.6666669845581055,6.834667205810547,6.622000217437744,6.686666965484619,98470500
2013-06-17,6.906667232513428,6.983333110809326,6.74666690826416,6.813333034515381,105993000
2013-06-18,6.783332824707031,6.932000160217285,6.613333225250244,6.892666816711426,131929500
2013-06-19,6.803999900817871,7.111332893371582,6.800666809082031,6.97866678237915,128683500
2013-06-20,6.9766669273376465,7.142000198364258,6.630000114440918,6.710000038146973,151597500
2013-06-21,6.913332939147949,6.913332939147949,6.5,6.636666774749756,175779000
2013-06-24,6.433332920074463,6.857999801635742,6.353332996368408,6.765999794006348,106797000
2013-06-25,6.873332977294922,6.946667194366455,6.703332901000977,6.826666831970215,87730500
2013-06-26,6.920000076293945,7.058000087738037,6.843999862670898,7.047999858856201,99039000
2013-06-27,7.116666793823242,7.349999904632568,7.075333118438721,7.283332824707031,131173500
2013-06-28,7.23799991607666,7.296000003814697,7.113999843597412,7.157332897186279,86229000
2013-07-01,7.2906670570373535,7.851333141326904,7.27666711807251,7.811999797821045,163554000
2013-07-02,7.883333206176758,8.12600040435791,7.699999809265137,7.8546671867370605,180961500
2013-07-03,7.866666793823242,7.949999809265137,7.618000030517578,7.682666778564453,72100500
2013-07-05,7.888000011444092,8.018667221069336,7.7133331298828125,8.005999565124512,102280500
2013-07-08,8.091333389282227,8.145333290100098,7.921332836151123,8.107333183288574,117213000
2013-07-09,8.309332847595215,8.354666709899902,8.12733268737793,8.229999542236328,129049500
2013-07-10,8.212667465209961,8.216667175292969,8.052666664123535,8.15133285522461,84001500
2013-07-11,8.325332641601562,8.406000137329102,8.15666675567627,8.37399959564209,112254000
2013-07-12,8.366666793823242,8.662667274475098,8.300666809082031,8.65999984741211,170160000
2013-07-15,8.868666648864746,8.883999824523926,8.454667091369629,8.484000205993652,148836000
2013-07-16,8.41866683959961,8.421333312988281,7.1533331871032715,7.269999980926514,485578500
2013-07-17,7.101333141326904,8.107999801635742,6.966667175292969,8.016667366027832,390435000
2013-07-18,8.064666748046875,8.182000160217285,7.745333194732666,7.935332775115967,170971500
2013-07-19,7.900000095367432,8.036666870117188,7.767333030700684,7.97866678237915,88354500
2013-07-22,7.992667198181152,8.445332527160645,7.992000102996826,8.161999702453613,146967000
2013-07-23,8.266667366027832,8.370667457580566,8.121333122253418,8.182666778564453,116046000
2013-07-24,8.29800033569336,8.300000190734863,7.970666885375977,8.113332748413086,103035000
2013-07-25,8.026666641235352,8.316666603088379,8.012666702270508,8.271332740783691,79264500
2013-07-26,8.542667388916016,8.711999893188477,8.440667152404785,8.62600040435791,144496500
2013-07-29,8.621333122253418,9.024666786193848,8.550000190734863,8.974666595458984,145183500
2013-07-30,8.986666679382324,9.166000366210938,8.545332908630371,8.78266716003418,196905000
2013-07-31,8.838000297546387,8.998000144958496,8.763333320617676,8.95199966430664,95275500
2013-08-01,9.0,9.101332664489746,8.842000007629395,9.036666870117188,79854000
2013-08-02,8.97266674041748,9.216667175292969,8.907333374023438,9.199999809265137,94048500
2013-08-05,9.333999633789062,9.659333229064941,9.3100004196167,9.645333290100098,153010500
2013-08-06,9.649999618530273,9.715332984924316,9.40666675567627,9.476667404174805,138817500
2013-08-07,9.459333419799805,9.463333129882812,8.824000358581543,8.9486665725708,273183000
2013-08-08,10.289999961853027,10.592000007629395,10.030667304992676,10.232000350952148,408702000
2013-08-09,10.15999984741211,10.396666526794434,10.083333015441895,10.199999809265137,133915500
2013-08-12,9.961999893188477,10.033332824707031,9.470000267028809,9.825332641601562,223683000
2013-08-13,9.966667175292969,9.989333152770996,9.630000114440918,9.695332527160645,131233500
2013-08-14,9.514666557312012,9.656000137329102,9.203332901000977,9.290666580200195,175407000
2013-08-15,9.095333099365234,9.573332786560059,9.0,9.311332702636719,152688000
2013-08-16,9.442000389099121,9.593999862670898,9.39799976348877,9.466667175292969,106621500
2013-08-19,9.562000274658203,9.825332641601562,9.522000312805176,9.65999984741211,120565500
2013-08-20,9.90999984741211,9.985333442687988,9.800000190734863,9.972000122070312,96273000
2013-08-21,10.0,10.02066707611084,9.75,9.857333183288574,93994500
2013-08-22,9.947999954223633,10.498666763305664,9.87600040435791,10.473333358764648,158886000
2013-08-23,10.466667175292969,10.819999694824219,10.333333015441895,10.78933334350586,193978500
2013-08-26,11.010000228881836,11.533332824707031,10.683333396911621,10.947999954223633,362566500
2013-08-27,10.819999694824219,11.25333309173584,10.729999542236328,11.133999824523926,263503500
2013-08-28,11.27066707611084,11.433333396911621,10.883333206176758,11.096667289733887,221101500
2013-08-29,10.947999954223633,11.183333396911621,10.833999633789062,11.070667266845703,141540000
2013-08-30,11.091333389282227,11.280667304992676,10.93066692352295,11.266667366027832,165426000
2013-09-03,11.5600004196167,11.579999923706055,11.09333324432373,11.262666702270508,180916500
2013-09-04,11.317999839782715,11.441332817077637,11.037332534790039,11.374667167663574,172135500
2013-09-05,11.34000015258789,11.433333396911621,11.216667175292969,11.328666687011719,100279500
2013-09-06,11.23799991607666,11.313332557678223,11.010000228881836,11.131333351135254,129295500
2013-09-09,10.874667167663574,10.966667175292969,10.567333221435547,10.713333129882812,215167500
2013-09-10,10.763333320617676,11.166666984558105,10.708666801452637,11.091333389282227,134517000
2013-09-11,11.093999862670898,11.19333267211914,10.808667182922363,10.90133285522461,87487500
2013-09-12,10.933333396911621,11.11733341217041,10.700667381286621,10.995332717895508,92400000
2013-09-13,10.851332664489746,11.091333389282227,10.810667037963867,11.03600025177002,81018000
2013-09-16,11.199999809265137,11.390000343322754,11.05666732788086,11.10533332824707,113623500
2013-09-17,11.005332946777344,11.227999687194824,10.890666961669922,11.081999778747559,82453500
2013-09-18,11.137999534606934,11.16333293914795,10.946666717529297,11.08133316040039,81595500
2013-09-19,11.386667251586914,12.031332969665527,11.272000312805176,11.861332893371582,233919000
2013-09-20,11.926667213439941,12.388667106628418,11.904000282287598,12.22599983215332,201025500
2013-09-23,12.298666954040527,12.36533260345459,11.807332992553711,12.074000358581543,122601000
2013-09-24,11.942667007446289,12.330666542053223,11.84333324432373,12.155332565307617,94101000
2013-09-25,12.237333297729492,12.420000076293945,12.033332824707031,12.349332809448242,123790500
2013-09-26,12.446666717529297,12.645333290100098,12.37399959564209,12.576000213623047,99216000
2013-09-27,12.501333236694336,12.751999855041504,12.428667068481445,12.726667404174805,88746000
2013-09-30,12.600000381469727,12.966667175292969,12.533332824707031,12.891332626342773,133870500
2013-10-01,12.93066692352295,12.9486665725708,12.557999610900879,12.866666793823242,116338500
2013-10-02,12.572667121887207,12.788666725158691,11.69333267211914,12.063332557678223,311631000
2013-10-03,11.670000076293945,11.97933292388916,11.199999809265137,11.553999900817871,357247500
2013-10-04,11.760000228881836,12.078666687011719,11.510000228881836,12.065333366394043,216210000
2013-10-07,12.163999557495117,12.4486665725708,12.017333030700684,12.204667091369629,172284000
2013-10-08,12.293333053588867,12.395333290100098,11.547332763671875,11.648667335510254,206358000
2013-10-09,11.648667335510254,11.666000366210938,10.766667366027832,11.251999855041504,229747500
2013-10-10,11.53933334350586,11.716667175292969,11.312666893005371,11.528667449951172,133258500
2013-10-11,11.516667366027832,11.952667236328125,11.41333293914795,11.91333293914795,124666500
2013-10-14,11.666666984558105,12.166666984558105,11.609999656677246,11.981332778930664,116544000
2013-10-15,12.35200023651123,12.586000442504883,12.211999893188477,12.262666702270508,164677500
2013-10-16,12.326666831970215,12.486666679382324,12.13933277130127,12.237333297729492,123081000
2013-10-17,12.236000061035156,12.319999694824219,12.065999984741211,12.186667442321777,100575000
2013-10-18,12.276666641235352,12.397333145141602,12.168000221252441,12.226667404174805,88962000
2013-10-21,12.218667030334473,12.22599983215332,11.399999618530273,11.506667137145996,172981500
2013-10-22,11.366666793823242,11.85200023651123,11.074000358581543,11.435999870300293,170800500
2013-10-23,11.260666847229004,11.454000473022461,10.676667213439941,10.966667175292969,199806000
2013-10-24,11.0,11.633333206176758,10.85533332824707,11.543333053588867,162385500
2013-10-25,11.61400032043457,11.633333206176758,11.119999885559082,11.310667037963867,113932500
2013-10-28,11.345333099365234,11.366666793823242,10.813332557678223,10.857333183288574,117625500
2013-10-29,10.850666999816895,11.029999732971191,10.199999809265137,10.964667320251465,211675500
2013-10-30,10.975333213806152,11.178667068481445,10.54466724395752,10.614666938781738,126027000
2013-10-31,10.378000259399414,10.829333305358887,10.220000267028809,10.662667274475098,140007000
2013-11-01,10.866666793823242,11.0600004196167,10.694000244140625,10.811332702636719,107709000
2013-11-04,11.0,11.692667007446289,10.947999954223633,11.680000305175781,196806000
2013-11-05,12.0,12.095333099365234,11.423999786376953,11.787332534790039,337006500
2013-11-06,10.320667266845703,10.715332984924316,9.756667137145996,10.077333450317383,466075500
2013-11-07,9.612667083740234,9.710000038146973,9.174667358398438,9.317999839782715,334270500
2013-11-08,9.09866714477539,9.373332977294922,8.821332931518555,9.196666717529297,337168500
2013-11-11,9.399999618530273,9.694666862487793,9.140000343322754,9.646666526794434,209964000
2013-11-12,9.645999908447266,9.646666526794434,9.078666687011719,9.186667442321777,224778000
2013-11-13,9.38933277130127,9.4913330078125,9.089332580566406,9.24666690826416,189874500
2013-11-14,9.261333465576172,9.359999656677246,8.940667152404785,9.173333168029785,183055500
2013-11-15,9.123332977294922,9.196666717529297,8.956666946411133,9.029999732971191,148503000
2013-11-18,9.017999649047852,9.029999732971191,7.973999977111816,8.10533332824707,347073000
2013-11-19,7.961999893188477,8.600000381469727,7.947999954223633,8.406000137329102,297243000
2013-11-20,8.405332565307617,8.49666690826416,7.937333106994629,8.074000358581543,207744000
2013-11-21,8.192667007446289,8.31933307647705,8.016667366027832,8.140000343322754,178557000
2013-11-22,8.10533332824707,8.183333396911621,7.861999988555908,8.092000007629395,166450500
2013-11-25,8.300000190734863,8.38933277130127,8.020000457763672,8.055999755859375,154009500
2013-11-26,7.958666801452637,8.1813325881958,7.739999771118164,8.033332824707031,208282500
2013-11-27,8.087332725524902,8.463333129882812,7.9679999351501465,8.462667465209961,185514000
2013-11-29,8.65133285522461,8.706000328063965,8.465332984924316,8.485333442687988,145743000
2013-12-02,8.423333168029785,8.569999694824219,8.26200008392334,8.277999877929688,116268000
